,latitudes,longitudes,values,variance
467,17.98,75.12,0.315317107117085,0.007616839254699571
468,17.98,75.13,0.32078179577517657,0.0076801298018989795
469,17.98,75.14,0.3264018446710989,0.007731774796818141
470,17.98,75.15,0.33193157915198834,0.0077729425269262515
471,17.98,75.16,0.3373449420495733,0.007807250552464529
472,17.98,75.17,0.34261449079853,0.007839531897586917
473,17.98,75.18,0.34742681065692094,0.007873810899776576
474,17.98,75.19,0.35122318977871503,0.007911492850286517
475,17.98,75.2,0.35387252518426804,0.007951441491364888
476,17.98,75.21,0.355456386847949,0.007991415992664206
477,17.98,75.22,0.35589206046649074,0.008029121783457478
478,17.98,75.23,0.35547793493114793,0.008062411215354828
479,17.98,75.24,0.3545068878964132,0.008089325366296665
480,17.98,75.25,0.35310735409392635,0.008108312284758551
481,17.98,75.26,0.3516293692548102,0.008118553342547194
482,17.98,75.27,0.3505123099414619,0.008120182740599
483,17.98,75.28,0.34975135580332006,0.008114257819749992
484,17.98,75.29,0.34914537392846184,0.008102446947140298
485,17.98,75.3,0.3487578482261629,0.008086459978034298
486,17.98,75.31,0.3485261262005758,0.008067473438666706
487,17.98,75.32,0.34841887133268473,0.008046066163430165
488,17.98,75.33,0.3485880617677881,0.008022687644507207
489,17.98,75.34,0.3490333893295427,0.007998269398859064
490,17.98,75.35,0.3497364251734992,0.00797450221134397
491,17.98,75.36,0.3506464474656479,0.007953513228224712
492,17.98,75.37,0.35132451869847703,0.00793701755272065
493,17.98,75.38,0.3517927193266003,0.007925572553054393
494,17.98,75.39,0.3521663601521821,0.007918516694517659
